date,hour_of_day,location,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity,economical_situation,education_level,crime_type,time_of_day,day_of_week,month,season,victim_age_group,perpetrator_age_group,weather_condition,economic_index,education_index
2023-12-30,21,Center,Male,51,Male,72,Other,Fatal,Rainy,32.3007030024252,Driving,High,Tertiary,Theft,Afternoon,Saturday,December,Winter,Adult,Child,Wet,5.77705326410054,41.91562657263359
2020-09-28,10,Center,Female,89,Male,53,None,Fatal,Snowy,16.73707515217107,Shopping,Low,Primary,Kill,Evening,Monday,September,Fall,Child,Adult,Dry,72.43522242012602,50.92796789272904
2022-11-26,5,Arghistan,Male,55,Male,25,None,Severe,Snowy,8.70858533536266,Walking,Low,None,Theft,Afternoon,Saturday,November,Winter,Teen,Senior,Dry,81.9547267788196,54.1888277627606
2021-02-19,8,Panjwayi,Female,43,Female,67,Knife,Fatal,Snowy,30.905353089527424,Shopping,Medium,None,Kill,Night,Friday,February,Summer,Child,Child,Dry,26.568372632325364,37.3298826030925
2023-07-15,5,Spin Boldak,Female,14,Male,53,Knife,None,Cloudy,36.55891567287426,Walking,Low,None,Theft,Night,Saturday,July,Fall,Adult,Adult,Wet,36.55951038557211,33.577941453001515
2020-10-18,10,Nesh,Female,100,Male,26,Knife,Severe,Snowy,12.85594822290356,Driving,Low,Secondary,Theft,Morning,Sunday,October,Winter,Senior,Teen,Dry,10.387866354931074,81.05174396833492
2023-02-21,3,Kharkrez,Male,19,Male,39,Knife,None,Cloudy,27.90210450748053,Shopping,Medium,None,Theft,Night,Tuesday,February,Fall,Senior,Teen,Dry,95.46570020264159,71.55133301609928
2023-06-17,4,Center,Female,96,Female,82,None,Severe,Snowy,-8.690889421916383,Working,Low,Secondary,Kill,Night,Saturday,June,Winter,Senior,Child,Dry,76.95454589900636,69.58346561340237
2022-02-16,22,Nesh,Female,58,Male,68,None,Fatal,Clear,26.53912322545476,Working,High,Tertiary,Kill,Afternoon,Wednesday,February,Winter,Senior,Adult,Wet,69.57998669026205,55.73131519733218
2020-03-28,20,Panjwayi,Male,81,Female,39,Gun,Minor,Rainy,-3.2851884759266667,Working,Medium,None,Kill,Afternoon,Saturday,March,Summer,Senior,Teen,Dry,11.749630514817088,41.64702634735963
2023-10-03,4,Spin Boldak,Female,4,Female,23,Knife,Fatal,Cloudy,14.529025886904876,Working,High,Primary,Kill,Night,Tuesday,October,Fall,Teen,Senior,Wet,85.70437138223807,4.771042568997608
2021-04-15,14,Panjwayi,Female,36,Female,62,Gun,None,Snowy,18.815430866143622,Driving,Medium,Primary,Kill,Morning,Thursday,April,Winter,Teen,Adult,Wet,48.11225673704481,59.524745359390074
2021-06-22,21,Panjwayi,Female,87,Female,84,None,Severe,Cloudy,15.268581792013883,Working,Medium,None,Kill,Evening,Tuesday,June,Summer,Child,Teen,Wet,64.88254037282721,93.38612378807645
2021-06-20,11,Reag,Male,78,Male,43,Other,Severe,Cloudy,35.21949884777854,Walking,High,Primary,Kill,Afternoon,Sunday,June,Spring,Teen,Adult,Wet,8.833671877903193,87.57127724932279
2022-09-16,10,Spin Boldak,Male,47,Male,29,Gun,Severe,Clear,39.18253954899904,Shopping,Medium,Secondary,Theft,Night,Friday,September,Fall,Teen,Child,Dry,80.35629601933071,37.04171455174868
2021-08-04,22,Maywand,Female,77,Male,10,Gun,Fatal,Rainy,-6.782427318017833,Shopping,Low,Secondary,Theft,Night,Wednesday,August,Winter,Teen,Child,Wet,67.1556152120289,24.47220724835024
2022-04-24,7,Maruf,Male,55,Female,27,None,None,Cloudy,24.38483666824402,Shopping,Low,Tertiary,Theft,Afternoon,Sunday,April,Summer,Teen,Teen,Dry,8.103896654113917,6.148517463846071
2022-05-01,13,Daman,Male,37,Female,91,Gun,Severe,Rainy,7.980464869649698,Working,Low,None,Kill,Afternoon,Sunday,May,Fall,Child,Senior,Wet,75.30173232024573,92.60930947976951
2020-07-03,18,Nesh,Female,100,Male,12,Knife,None,Clear,17.85352017503296,Shopping,Low,Tertiary,Kill,Night,Friday,July,Spring,Senior,Teen,Wet,48.181164102440945,3.9717697979824607
2022-06-05,18,Shah Wali Kot,Female,27,Male,30,Other,None,Snowy,25.78658790617125,Shopping,High,Primary,Kill,Morning,Sunday,June,Winter,Adult,Senior,Wet,60.070347246571096,83.65911885004171
2023-11-17,18,Reag,Female,36,Female,38,None,Minor,Rainy,33.59897884639897,Shopping,High,None,Kill,Evening,Friday,November,Fall,Teen,Teen,Wet,95.45827760894703,1.219353025149028
2023-08-15,16,Maruf,Male,95,Female,43,Other,Severe,Cloudy,36.956436207847915,Working,Low,Secondary,Kill,Evening,Tuesday,August,Winter,Senior,Child,Wet,88.21125834178068,84.89547754229493
2023-05-03,3,Panjwayi,Male,92,Male,81,Gun,Fatal,Cloudy,0.22359030616888376,Driving,Low,Tertiary,Kill,Morning,Wednesday,May,Spring,Child,Adult,Dry,94.66199924461452,29.895582629016047
2023-09-15,13,Shah Wali Kot,Female,31,Female,52,Knife,Severe,Rainy,16.17605554663211,Shopping,Medium,None,Kill,Morning,Friday,September,Summer,Senior,Child,Dry,90.18817044843108,60.28932797842646
2021-04-16,12,Panjwayi,Male,10,Female,60,Gun,Minor,Cloudy,24.645646429211133,Walking,Low,Primary,Kill,Afternoon,Friday,April,Summer,Senior,Adult,Dry,35.84772571007383,48.16044296800818
2020-10-07,18,Spin Boldak,Male,73,Male,99,None,None,Clear,6.472838689725638,Walking,High,Primary,Kill,Morning,Wednesday,October,Spring,Adult,Child,Wet,56.13744907099194,45.8825266484453
2021-08-12,22,Maruf,Male,29,Female,11,Knife,Minor,Rainy,-9.528331715929196,Walking,Medium,Primary,Theft,Morning,Thursday,August,Summer,Senior,Teen,Dry,75.51235305627635,87.35911943059746
2021-07-19,15,Kharkrez,Male,67,Male,35,Gun,Minor,Clear,2.094606870264135,Shopping,High,None,Kill,Morning,Monday,July,Summer,Senior,Adult,Dry,50.878860364564424,64.14175071761005
2020-08-15,9,Kharkrez,Male,1,Male,71,Knife,Severe,Clear,5.499213539394724,Walking,High,None,Kill,Evening,Saturday,August,Summer,Child,Adult,Dry,34.46173669100382,97.35343436569943
2023-09-11,12,Zhari,Male,50,Female,42,Gun,Minor,Snowy,8.509966858681658,Driving,Low,Primary,Kill,Evening,Monday,September,Fall,Adult,Adult,Dry,46.25682178351301,93.7000057515486
2020-04-09,17,Daman,Female,68,Male,40,Knife,Severe,Snowy,17.821182037593754,Shopping,Low,Tertiary,Theft,Evening,Thursday,April,Fall,Teen,Teen,Dry,69.34217809499717,15.337905917953353
2021-04-12,2,Daman,Male,86,Male,82,Knife,None,Cloudy,24.0951215755096,Working,Low,None,Kill,Evening,Monday,April,Winter,Senior,Teen,Dry,60.44243118719199,16.951741291653597
2022-12-03,9,Spin Boldak,Female,38,Female,39,Other,Severe,Snowy,20.530828992356955,Working,Low,Primary,Theft,Night,Saturday,December,Winter,Senior,Adult,Dry,32.46965352461658,81.09511108715085
2021-06-05,19,Reag,Female,24,Female,13,Other,Fatal,Rainy,30.199474044464893,Working,High,None,Theft,Afternoon,Saturday,June,Spring,Teen,Senior,Wet,33.25766553210041,76.2065714267716
2020-08-13,12,Daman,Male,17,Female,12,None,Fatal,Snowy,0.14045120102022324,Working,Low,Secondary,Theft,Afternoon,Thursday,August,Fall,Teen,Child,Wet,42.50618794342651,61.18794392763278
2020-08-30,5,Nesh,Female,8,Male,25,Gun,Minor,Rainy,12.070808899724,Walking,Low,Secondary,Theft,Morning,Sunday,August,Summer,Senior,Child,Wet,15.548855828847852,73.04006548906219
2023-02-10,7,Reag,Female,5,Female,56,None,Minor,Clear,36.082283497575744,Walking,High,Tertiary,Theft,Morning,Friday,February,Summer,Teen,Adult,Wet,30.412280574603223,45.27255110631738
2023-07-07,24,Arghistan,Female,10,Male,70,Other,None,Clear,-4.770855713120317,Shopping,High,None,Kill,Night,Friday,July,Winter,Adult,Child,Dry,42.303523092946364,7.853268111280043
2021-08-09,2,Daman,Female,22,Female,43,Other,None,Snowy,24.853378921126485,Driving,Low,Primary,Theft,Afternoon,Monday,August,Spring,Child,Senior,Dry,64.55523134574928,71.37103733016144
2023-01-20,24,Daman,Male,63,Male,61,None,None,Rainy,-1.2774397980715406,Shopping,Medium,Secondary,Kill,Morning,Friday,January,Spring,Senior,Senior,Dry,22.21248175868841,90.447897249719
2023-09-01,22,Center,Female,95,Female,37,None,None,Rainy,4.183948260909835,Driving,Low,Secondary,Theft,Evening,Friday,September,Spring,Child,Teen,Wet,18.381102334110967,16.64944555878385
2022-06-06,20,Spin Boldak,Female,53,Female,34,Gun,Severe,Clear,18.398295663702662,Walking,Medium,Secondary,Theft,Afternoon,Monday,June,Fall,Child,Child,Wet,30.576707781496193,17.78914268422993
2023-03-21,16,Center,Male,15,Male,33,Knife,Severe,Rainy,14.912679507203261,Shopping,Low,Secondary,Theft,Afternoon,Tuesday,March,Fall,Adult,Senior,Dry,27.227256032685165,54.22193797736264
2020-05-17,19,Nesh,Female,70,Male,22,Other,Severe,Cloudy,-1.4520731326719627,Shopping,High,None,Kill,Evening,Sunday,May,Summer,Teen,Child,Wet,17.06333906954448,77.57096903490789
2021-10-23,8,Shah Wali Kot,Male,89,Male,51,None,None,Clear,11.41954846889682,Working,Low,None,Kill,Morning,Saturday,October,Winter,Adult,Senior,Dry,70.63212645943364,10.495335841534315
2021-09-24,16,Shah Wali Kot,Male,19,Female,96,Knife,None,Snowy,32.79463785959663,Shopping,Low,Secondary,Kill,Afternoon,Friday,September,Spring,Teen,Adult,Wet,87.63395078581927,75.39767544487485
2023-06-15,14,Shah Wali Kot,Female,1,Female,23,Knife,Minor,Cloudy,0.2645913636589867,Working,Medium,Tertiary,Theft,Evening,Thursday,June,Winter,Child,Senior,Wet,98.45576975919367,96.89331848470802
2020-11-19,10,Spin Boldak,Female,44,Male,30,None,Minor,Rainy,28.03415492943568,Driving,High,Secondary,Kill,Afternoon,Thursday,November,Summer,Child,Child,Wet,81.34978166209793,43.946538390134535
2020-07-23,5,Reag,Female,86,Male,13,None,None,Rainy,1.6457324885905997,Shopping,Low,Secondary,Kill,Evening,Thursday,July,Fall,Senior,Adult,Dry,62.08143439198288,48.60067397712906
2022-07-05,9,Maywand,Female,50,Female,25,Knife,Fatal,Snowy,13.559089565191666,Driving,Medium,Tertiary,Theft,Night,Tuesday,July,Fall,Senior,Teen,Wet,88.30284937943634,4.581921639252595
2023-07-07,8,Arghistan,Male,29,Male,26,Gun,Severe,Clear,21.438261220688585,Working,Low,Tertiary,Kill,Night,Friday,July,Winter,Child,Adult,Wet,98.54112129502643,71.94314820313802
2023-11-21,23,Kharkrez,Male,53,Male,88,Gun,None,Snowy,25.130481571278054,Walking,High,Tertiary,Kill,Afternoon,Tuesday,November,Spring,Senior,Senior,Wet,43.0820313742985,64.89533453771048
2023-06-02,20,Arghistan,Male,53,Female,57,None,Minor,Rainy,-1.6369041311842096,Walking,High,Secondary,Theft,Night,Friday,June,Summer,Teen,Adult,Dry,95.67820880756156,10.470755430341383
2022-09-25,4,Zhari,Female,41,Male,51,None,Severe,Rainy,23.350324484592,Driving,Low,Tertiary,Kill,Evening,Sunday,September,Spring,Adult,Senior,Dry,42.997533066591174,63.236332310936746
2020-03-04,13,Maywand,Female,73,Male,21,Knife,Minor,Rainy,25.78519209913909,Driving,Low,Tertiary,Kill,Night,Wednesday,March,Summer,Senior,Adult,Dry,43.05000784553676,50.32229473008187
2022-12-14,13,Daman,Female,44,Female,87,Gun,None,Rainy,31.25715061316341,Shopping,High,None,Kill,Evening,Wednesday,December,Fall,Teen,Teen,Wet,55.350253961491305,79.59503567926657
2022-01-16,13,Center,Male,100,Male,52,Gun,Fatal,Rainy,38.81742842441261,Walking,High,Tertiary,Theft,Evening,Sunday,January,Winter,Senior,Child,Wet,92.12656197528287,47.466528056572784
2022-04-09,20,Center,Female,6,Male,48,None,Severe,Rainy,13.36274011492533,Driving,High,None,Kill,Afternoon,Saturday,April,Winter,Teen,Senior,Dry,97.74751020748644,21.730888355928002
2023-10-04,21,Shah Wali Kot,Female,19,Male,91,Gun,Minor,Snowy,31.477839906700794,Working,Medium,None,Kill,Night,Wednesday,October,Winter,Adult,Teen,Dry,25.052104287571286,84.895299013152
2020-04-01,24,Zhari,Male,96,Female,95,Other,Minor,Clear,29.138267570329496,Working,Medium,Tertiary,Kill,Afternoon,Wednesday,April,Summer,Senior,Child,Dry,55.59887256967828,20.300296883710057
2022-01-23,5,Daman,Female,64,Male,39,None,Severe,Rainy,39.495163639033194,Shopping,High,Primary,Theft,Morning,Sunday,January,Spring,Senior,Teen,Wet,28.054827700034767,45.9817218315049
2020-11-06,12,Kharkrez,Male,76,Female,39,Other,Fatal,Rainy,19.700016141044266,Shopping,Medium,Secondary,Theft,Morning,Friday,November,Fall,Child,Adult,Wet,60.23437704617385,22.592955057989585
2021-05-31,21,Nesh,Male,22,Female,48,Knife,Minor,Snowy,16.765206525332054,Walking,Low,Primary,Theft,Afternoon,Monday,May,Summer,Child,Teen,Wet,43.10039273761673,36.8130609050223
2020-08-16,20,Shah Wali Kot,Female,96,Female,59,Other,Minor,Cloudy,36.32677501612538,Working,Low,None,Theft,Afternoon,Sunday,August,Spring,Child,Teen,Dry,62.51058225336107,17.080112267861747
2022-09-23,2,Shah Wali Kot,Female,31,Male,58,None,Fatal,Snowy,3.776784245992795,Shopping,Medium,Primary,Kill,Evening,Friday,September,Summer,Child,Adult,Dry,23.169139471545364,84.90383386299263
2020-11-30,5,Spin Boldak,Male,82,Female,40,Other,Severe,Clear,32.651832349855596,Working,High,Secondary,Kill,Evening,Monday,November,Fall,Child,Child,Wet,91.44457100016905,32.94279451949379
2022-11-01,18,Panjwayi,Male,61,Male,70,Other,Minor,Snowy,5.405102183431508,Working,High,Secondary,Kill,Evening,Tuesday,November,Summer,Senior,Adult,Dry,43.90624542421416,22.155321962313167
2020-07-23,11,Panjwayi,Female,23,Male,87,Knife,Fatal,Rainy,14.955954874967485,Shopping,Medium,Secondary,Kill,Morning,Thursday,July,Summer,Adult,Child,Wet,68.3345823155494,29.304997295847958
2021-06-08,12,Center,Male,9,Male,10,Other,Minor,Clear,34.229193668511904,Shopping,Low,Tertiary,Kill,Night,Tuesday,June,Summer,Senior,Senior,Dry,72.36201762794346,90.6366693510832
2022-09-09,9,Daman,Female,80,Male,92,None,Fatal,Rainy,36.52287748777095,Shopping,Medium,Secondary,Theft,Morning,Friday,September,Fall,Child,Adult,Dry,63.35636510872067,38.828583370789836
2022-11-03,20,Nesh,Female,44,Female,62,Knife,None,Cloudy,20.194416513447642,Walking,Medium,Secondary,Theft,Evening,Thursday,November,Spring,Child,Child,Wet,95.67270641550306,13.533941198189625
2023-05-29,10,Spin Boldak,Male,95,Female,94,None,Severe,Cloudy,9.136240586421742,Driving,Low,None,Theft,Afternoon,Monday,May,Summer,Senior,Adult,Wet,71.0048684414789,75.54409873974068
2022-04-04,4,Panjwayi,Male,75,Male,36,Gun,Severe,Cloudy,19.75964884584964,Working,Low,Primary,Kill,Evening,Monday,April,Fall,Teen,Adult,Dry,43.689270963829266,2.8932289033838376
2021-07-04,22,Center,Male,47,Female,54,None,Minor,Rainy,32.27659658509461,Working,Low,Tertiary,Kill,Night,Sunday,July,Summer,Child,Child,Wet,31.940001330573786,12.050909014361743
2021-07-21,24,Kharkrez,Male,30,Male,78,Gun,None,Cloudy,24.626183866343986,Working,Medium,None,Theft,Evening,Wednesday,July,Winter,Child,Adult,Wet,10.102963921274144,73.30224592587118
2022-02-16,1,Maruf,Female,39,Male,80,Knife,Fatal,Snowy,39.38131165591418,Driving,High,Tertiary,Theft,Morning,Wednesday,February,Summer,Teen,Senior,Dry,54.28690278471889,96.4028468140774
2021-03-16,13,Daman,Male,31,Female,93,Knife,Minor,Clear,39.31022532800809,Walking,Medium,Primary,Theft,Night,Tuesday,March,Spring,Adult,Child,Dry,27.799536733206175,81.39148900285232
2020-01-19,4,Shah Wali Kot,Female,72,Male,15,Gun,Severe,Snowy,1.2708949628118837,Working,Medium,Tertiary,Kill,Night,Sunday,January,Winter,Teen,Adult,Dry,57.31139337671883,12.396355156283512
2021-11-18,16,Spin Boldak,Female,89,Female,97,Gun,Fatal,Cloudy,25.9388014958965,Shopping,Low,Tertiary,Kill,Night,Thursday,November,Spring,Child,Child,Wet,33.60529778194893,21.870841088779226
2022-07-18,8,Maywand,Male,64,Female,27,Gun,Minor,Snowy,-2.799809291264057,Working,Low,Tertiary,Theft,Evening,Monday,July,Winter,Adult,Senior,Dry,86.60830413988133,78.87694043069133
2022-11-01,22,Kharkrez,Male,4,Male,16,Gun,None,Snowy,21.09013069704616,Working,Low,Tertiary,Theft,Night,Tuesday,November,Winter,Adult,Teen,Dry,97.11916677719023,9.67353778802421
2023-02-21,16,Nesh,Female,93,Male,97,Gun,None,Clear,36.81894035438962,Shopping,Medium,None,Theft,Night,Tuesday,February,Spring,Senior,Child,Dry,92.57287619252634,75.8276557091515
2021-04-11,7,Panjwayi,Female,42,Female,45,Knife,Fatal,Clear,33.30245164058035,Shopping,Medium,Tertiary,Theft,Afternoon,Sunday,April,Spring,Adult,Child,Wet,18.750773626545758,32.85358798654527
2020-03-26,11,Reag,Male,37,Male,59,Other,None,Clear,36.92612866971809,Working,High,Tertiary,Theft,Afternoon,Thursday,March,Spring,Adult,Senior,Wet,81.85591723831939,50.39048501090176
2020-01-04,9,Kharkrez,Female,31,Male,74,Knife,Fatal,Rainy,27.822989912398874,Driving,Medium,None,Kill,Morning,Saturday,January,Summer,Teen,Child,Dry,3.804183521336846,57.13575622695094
2022-01-02,13,Zhari,Male,85,Female,44,Knife,Fatal,Clear,-6.057738542919618,Working,Low,Secondary,Theft,Morning,Sunday,January,Winter,Senior,Child,Dry,34.975193036572435,44.300217537886134
2021-07-19,8,Panjwayi,Male,24,Female,63,Gun,None,Cloudy,22.593959829204536,Working,High,None,Theft,Afternoon,Monday,July,Spring,Teen,Adult,Dry,47.873008955755644,40.335707520831654
2021-10-11,6,Spin Boldak,Male,20,Female,47,Gun,Minor,Snowy,8.056371606916379,Shopping,Low,Primary,Kill,Evening,Monday,October,Fall,Senior,Adult,Wet,5.825638911829289,8.86091485196674
2020-06-04,19,Nesh,Male,48,Male,58,Other,Fatal,Rainy,-4.701303556966892,Walking,Medium,Secondary,Kill,Afternoon,Thursday,June,Spring,Child,Adult,Wet,53.73804351941413,83.16121087784737
2023-07-02,5,Maywand,Male,70,Male,64,None,Minor,Cloudy,1.5712500384991266,Working,Medium,Tertiary,Kill,Night,Sunday,July,Spring,Senior,Teen,Dry,81.70087979311086,84.01781581511347
2021-07-26,5,Arghistan,Female,7,Female,20,Knife,Minor,Clear,31.486463721513417,Driving,Medium,Secondary,Kill,Afternoon,Monday,July,Winter,Adult,Teen,Dry,31.99165871689733,49.581265323325276
2021-03-01,24,Panjwayi,Female,36,Female,14,None,Minor,Clear,36.20282784526306,Driving,Low,Primary,Kill,Afternoon,Monday,March,Fall,Senior,Child,Dry,36.144675666115475,44.282628095620346
2020-03-10,21,Arghistan,Female,53,Male,70,None,Fatal,Snowy,19.966059836287513,Walking,High,Tertiary,Theft,Afternoon,Tuesday,March,Spring,Teen,Adult,Dry,54.13928386171168,49.74957833744968
2023-07-21,7,Maywand,Female,12,Male,37,Gun,None,Snowy,10.865677328528538,Driving,High,Secondary,Kill,Evening,Friday,July,Fall,Senior,Senior,Dry,39.730404503703085,99.80312023723636
2022-02-09,16,Daman,Female,41,Male,74,Other,Minor,Rainy,16.604785136348774,Working,High,Primary,Kill,Night,Wednesday,February,Winter,Adult,Adult,Dry,62.68690485838966,64.16104733879297
2023-02-10,12,Kharkrez,Male,88,Male,59,Gun,Fatal,Clear,31.44995139190732,Working,Low,None,Theft,Afternoon,Friday,February,Fall,Senior,Adult,Dry,20.997786724203614,32.72508670937573
2023-07-26,2,Nesh,Female,37,Female,92,Other,Fatal,Clear,27.401533047048105,Walking,Low,Primary,Theft,Evening,Wednesday,July,Spring,Senior,Senior,Wet,7.349786116889412,36.34852889052874
2022-08-03,12,Maruf,Female,73,Female,83,Gun,Fatal,Cloudy,39.26412579707386,Shopping,Low,Secondary,Theft,Afternoon,Wednesday,August,Fall,Senior,Teen,Dry,30.5689626818616,44.07839087741817
2020-11-04,9,Daman,Female,14,Male,74,Other,Minor,Snowy,10.429628202163208,Shopping,Medium,None,Theft,Evening,Wednesday,November,Fall,Senior,Senior,Dry,94.07791531130162,84.83977818708792
2022-09-01,3,Center,Male,9,Female,68,None,Fatal,Rainy,4.143539004828682,Working,Low,Primary,Kill,Night,Thursday,September,Fall,Senior,Child,Wet,79.7720539083132,56.47083503130443
2020-05-06,20,Daman,Male,53,Male,10,Knife,None,Cloudy,31.623478834300734,Shopping,Low,Secondary,Theft,Morning,Wednesday,May,Winter,Child,Teen,Wet,34.12395657264988,99.17733077742533
2021-09-07,9,Kharkrez,Female,69,Male,21,Other,None,Rainy,14.293905027179886,Working,Medium,None,Theft,Evening,Tuesday,September,Fall,Adult,Teen,Dry,85.2585478169201,75.56421556647877
2021-05-07,4,Center,Female,37,Female,88,Gun,Severe,Cloudy,16.82626235312029,Shopping,High,Tertiary,Theft,Afternoon,Friday,May,Winter,Adult,Child,Wet,25.37120090132181,81.58120259177308
2021-06-04,3,Center,Female,2,Female,37,Other,Minor,Clear,14.326294889121957,Working,Medium,Secondary,Theft,Night,Friday,June,Fall,Teen,Senior,Dry,27.850327089991346,15.655055650013738
2021-10-08,10,Spin Boldak,Female,78,Female,39,None,Severe,Cloudy,-1.710915760816846,Shopping,High,Secondary,Theft,Evening,Friday,October,Winter,Teen,Adult,Wet,6.878387949046716,58.371541081454424
2022-05-20,4,Center,Male,86,Male,63,Gun,Severe,Rainy,15.46696355443515,Shopping,Medium,Primary,Kill,Afternoon,Friday,May,Fall,Child,Adult,Wet,78.178888349101,9.97448477621299
2021-03-16,11,Arghistan,Male,40,Male,70,Knife,Fatal,Snowy,-1.883602288991817,Walking,Medium,Tertiary,Theft,Evening,Tuesday,March,Spring,Senior,Child,Wet,87.7000405042563,97.6446649839595
2022-12-09,6,Arghistan,Female,54,Male,10,None,Severe,Clear,-3.861754060680086,Driving,Low,Secondary,Theft,Afternoon,Friday,December,Spring,Senior,Teen,Dry,20.70756728845672,21.320254957146613
2020-11-23,11,Arghistan,Female,64,Female,20,None,Fatal,Clear,1.1091625640411138,Shopping,Medium,None,Kill,Night,Monday,November,Spring,Adult,Teen,Wet,41.80110536983127,5.846906041673828
2022-09-26,7,Daman,Female,4,Female,16,Other,Minor,Snowy,-1.308240395368239,Working,Low,Secondary,Kill,Evening,Monday,September,Fall,Child,Adult,Wet,45.20543576641221,80.2257869031174
