date,hour_of_day,location,district,area_name,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity,economical_situation,education_level,crime_type,latitude,longitude,time_of_day,day_of_week,month,season,victim_age_group,perpetrator_age_group,weather_condition,economic_index,education_index
2022-11-22,16,Chahar Sang Kalan,Kharkrez,Chahar Sang Kalan,Female,24,Male,12,None,Minor,Cloudy,5.115730035946729,Working,High,Secondary,kill,31.96611,65.51578,Night,Tuesday,November,Spring,Child,Child,Wet,2.4676839815220286,49.75679639703379
2024-01-01,19,Faqeran Kalacha,Arghandab,Faqeran Kalacha,Female,41,Male,16,Other,Fatal,Clear,20.429305678313412,Shopping,Low,Primary,kill,31.62185,65.57887,Evening,Monday,January,Winter,Adult,Senior,Dry,24.00917730888151,42.002802711842136
2023-09-26,9,Aghaygul,Zhar,Aghaygul,Male,68,Male,31,Knife,Severe,Clear,8.87563576692342,Walking,Low,Tertiary,Theft,31.52957,65.40878,Afternoon,Tuesday,September,Winter,Child,Child,Wet,2.3105134156016005,20.65252850352618
2023-07-31,8,Ahzam Kalay,Shah Wali Kot,Ahzam Kalay,Female,9,Male,82,Other,Severe,Rainy,32.62421059508038,Working,High,Secondary,Theft,31.64422,65.94175,Evening,Monday,July,Fall,Teen,Adult,Wet,94.99439515159519,6.951532562517448
2020-01-31,20,Ghona Che,Maywand,Ghona Che,Female,41,Female,70,Other,Minor,Rainy,14.417581208701783,Working,High,Secondary,kill,31.65608,64.89673,Afternoon,Friday,January,Spring,Child,Adult,Dry,34.603494144070105,98.78845038584852
2020-01-30,2,Malik Mohammadulldin,Spin Boldak,Malik Mohammadulldin,Male,91,Male,91,Other,None,Cloudy,-9.607532598223447,Driving,Medium,Primary,kill,31.02924,65.97752,Morning,Thursday,January,Fall,Senior,Adult,Dry,73.52245020272898,60.886645022631825
2023-11-20,11,Patkay Hulya,Arghistan,Patkay Hulya,Female,6,Female,95,Knife,None,Cloudy,2.227823810696803,Walking,High,Secondary,Theft,31.38761,66.12366,Evening,Monday,November,Fall,Adult,Senior,Dry,79.4525750441441,58.10824961691462
2020-05-27,21,Haji Qayoum Kalacha,Shah Wali Kot,Haji Qayoum Kalacha,Female,100,Male,66,Other,Fatal,Cloudy,7.013588260849303,Shopping,Low,Primary,Theft,31.77513,65.81851,Morning,Wednesday,May,Summer,Adult,Adult,Wet,61.310087284258266,54.440228255796875
2023-07-14,21,Baboghdi,Zhar,Baboghdi,Female,72,Male,6,None,Fatal,Rainy,31.284494251115305,Working,Medium,Primary,kill,31.48022,65.27627,Evening,Friday,July,Winter,Senior,Teen,Wet,67.0214213715923,65.36008046070434
2020-09-09,21,Ghabarga,Arghistan,Ghabarga,Female,100,Male,4,None,None,Rainy,12.929435030935295,Driving,Medium,Primary,Theft,31.35377,66.19105,Evening,Wednesday,September,Summer,Senior,Teen,Wet,8.254823448855685,73.70591205454761
2020-07-26,2,Alam,Kharkrez,Alam,Male,87,Male,32,Gun,Fatal,Cloudy,1.605171608476649,Shopping,Low,Secondary,kill,31.94474,65.55319,Afternoon,Sunday,July,Spring,Senior,Senior,Dry,60.5185204700584,66.4924523491317
2023-01-08,16,Zila Khan,Panjwayi,Zila Khan,Male,15,Male,8,None,Severe,Rainy,38.88387091679648,Driving,Low,Secondary,kill,31.52881,65.59026,Morning,Sunday,January,Summer,Child,Senior,Dry,41.50229058214542,3.0331702210762757
2022-08-22,20,Janan Square,Center,Janan Square,Female,11,Male,9,None,Minor,Cloudy,-9.787612468463854,Driving,High,Tertiary,kill,31.613,65.699,Night,Monday,August,Fall,Adult,Senior,Dry,90.18213960385812,4.509436204987194
2021-10-31,7,Ayoub Zai,Zhar,Ayoub Zai,Male,28,Female,61,None,Fatal,Snowy,-3.6593443443924034,Driving,Low,Tertiary,kill,31.52768,65.37167,Afternoon,Sunday,October,Winter,Child,Senior,Dry,46.22474889647567,72.50635911059724
2020-09-30,5,Ali Zay,Daman,Ali Zay,Female,7,Female,1,Other,Fatal,Snowy,8.089710773902727,Driving,Low,Tertiary,Theft,31.42325,65.92299,Night,Wednesday,September,Fall,Teen,Adult,Wet,5.840429129047386,99.39566717545966
2020-10-24,16,Din Mohammad Kalay,Arghistan,Din Mohammad Kalay,Male,74,Male,78,None,Fatal,Snowy,2.835531600857891,Driving,High,Secondary,kill,31.31726,66.18218,Morning,Saturday,October,Summer,Senior,Teen,Dry,38.08128703412681,11.677545733768657
2023-12-31,5,Salim Karaiz,Zhar,Salim Karaiz,Male,64,Female,70,Gun,Minor,Rainy,26.494900419670223,Working,High,Tertiary,kill,31.66933,65.31411,Evening,Sunday,December,Spring,Senior,Adult,Dry,30.02897713878754,7.573927721839202
2021-05-21,10,Abdul Rauof,Zhar,Abdul Rauof,Female,40,Male,51,Gun,None,Snowy,34.6754596556713,Working,High,Tertiary,Theft,31.58513,65.44816,Morning,Friday,May,Fall,Teen,Adult,Dry,5.208504250122825,45.57392455371636
2023-05-05,6,Mullhyan,Zhar,Mullhyan,Female,56,Male,93,Knife,Minor,Cloudy,26.106389024593724,Driving,High,None,kill,31.55557,65.3994,Afternoon,Friday,May,Spring,Senior,Adult,Wet,77.76016666117181,78.80033607603117
2020-12-20,5,Haji Abdul Razziq Market,Center,Haji Abdul Razziq Market,Female,58,Male,35,Gun,Minor,Cloudy,-7.529099813113406,Walking,High,Secondary,Theft,31.625,65.715,Morning,Sunday,December,Fall,Senior,Teen,Wet,38.27057854875857,22.40558135997087
2020-10-25,7,Haji Mandi Kalay,Spin Boldak,Haji Mandi Kalay,Female,83,Male,79,None,Fatal,Snowy,12.278386581495052,Working,High,None,Theft,31.07865,66.40423,Afternoon,Sunday,October,Winter,Child,Child,Wet,30.451139467852183,37.50019230168156
2023-04-29,19,Tootak Junobi,Ghorak,Tootak Junobi,Male,96,Male,77,Other,Minor,Rainy,4.10587855078882,Driving,High,None,kill,31.98191,64.94008,Night,Saturday,April,Summer,Adult,Adult,Dry,65.78803810495296,33.236059357842066
2020-01-05,11,Tootak Junobi,Ghorak,Tootak Junobi,Male,81,Male,61,Other,Severe,Rainy,9.09942212858543,Working,High,None,kill,31.98191,64.94008,Night,Sunday,January,Winter,Senior,Child,Wet,25.37101873969427,50.356308009542474
2023-09-25,19,Khawja Bazaar Square,Center,Khawja Bazaar Square,Female,81,Male,91,None,None,Cloudy,34.56901769798397,Working,Low,None,Theft,31.609,65.696,Afternoon,Monday,September,Spring,Teen,Teen,Wet,94.64886830866082,61.5305300538008
2023-12-01,7,Nagharullah Kalay,Zhar,Nagharullah Kalay,Female,49,Male,98,None,Severe,Clear,-2.659048851821785,Shopping,High,Primary,Theft,31.53036,65.37167,Afternoon,Friday,December,Spring,Adult,Senior,Wet,57.103534275313194,51.22269710248178
2021-03-01,10,Haji Qayoum Kalacha,Shah Wali Kot,Haji Qayoum Kalacha,Male,88,Female,11,None,Severe,Cloudy,19.154416541977845,Walking,Medium,Tertiary,kill,31.77513,65.81851,Evening,Monday,March,Summer,Senior,Senior,Wet,60.44108824745393,58.25584418183376
2020-10-24,11,Khatni Zay,Maruf,Khatni Zay,Male,29,Male,42,Other,Fatal,Rainy,22.569847980390485,Working,Low,Secondary,kill,31.69846,67.22481,Evening,Saturday,October,Winter,Senior,Child,Dry,1.5771386198783488,86.32531980532009
2020-06-16,23,Balambi,Panjwayi,Balambi,Male,39,Female,79,Other,Fatal,Clear,22.590415181224394,Working,Low,None,Theft,31.46132,65.36858,Night,Tuesday,June,Spring,Adult,Adult,Dry,50.71773304933169,46.014319689026216
2023-10-24,13,Akhund Zada Kalay,Shah Wali Kot,Akhund Zada Kalay,Female,43,Female,13,Gun,Severe,Snowy,25.152530037782917,Driving,High,Primary,kill,31.71812,66.18801,Evening,Tuesday,October,Spring,Adult,Child,Wet,66.39331239025591,84.72411928390476
2023-03-06,3,Mir Waliyan,Zhar,Mir Waliyan,Male,72,Male,81,Knife,Severe,Snowy,2.8286823476810703,Walking,Low,None,Theft,31.52055,65.33019,Night,Monday,March,Fall,Teen,Adult,Wet,67.6103177584673,13.293580080235856
2021-04-23,9,Jangal Sar Haji Shadi Zai,Spin Boldak,Jangal Sar Haji Shadi Zai,Female,60,Female,45,Knife,Severe,Cloudy,17.988545727938245,Walking,Medium,Primary,kill,31.03125,66.13897,Morning,Friday,April,Summer,Child,Adult,Dry,95.94203370539228,3.9098039775646742
2022-05-09,8,Shahr-e Now Mosque,Center,Shahr-e Now Mosque,Female,81,Female,69,Gun,None,Clear,24.85903338947803,Working,Low,Tertiary,kill,31.616,65.71,Afternoon,Monday,May,Summer,Teen,Teen,Dry,99.68498607371453,4.134513468408407
2021-09-08,10,Ahzam Kalay,Daman,Ahzam Kalay,Female,72,Male,81,Knife,Severe,Clear,13.847241798568952,Working,Low,Primary,Theft,31.64422,65.94175,Night,Wednesday,September,Summer,Teen,Teen,Dry,28.244744354512342,72.58730048772671
2022-10-13,19,Anzirgay,Shah Wali Kot,Anzirgay,Female,72,Female,68,Other,Fatal,Clear,11.083709067918022,Shopping,High,None,kill,31.77652,65.97012,Afternoon,Thursday,October,Summer,Adult,Child,Dry,86.80737745437234,5.854704269189925
2023-12-12,6,Haji Fatta Mohammad Kalacha,Arghandab,Haji Fatta Mohammad Kalacha,Female,88,Female,43,Knife,Fatal,Cloudy,1.3744173801172028,Walking,Low,Tertiary,kill,31.6679,65.61188,Afternoon,Tuesday,December,Fall,Adult,Teen,Wet,46.70585704728295,26.669993228449794
2020-10-12,1,Malakhi Ghundi,Daman,Malakhi Ghundi,Male,93,Male,39,Other,Fatal,Snowy,11.414343230804427,Walking,Medium,Secondary,Theft,31.43873,65.95446,Night,Monday,October,Fall,Adult,Teen,Dry,55.628958818897424,44.40321452664902
2023-06-30,13,Sar Push,Kharkrez,Sar Push,Female,78,Male,44,None,Fatal,Cloudy,27.477390546610998,Working,High,None,Theft,31.93655,65.46175,Morning,Friday,June,Summer,Teen,Child,Wet,86.01262762415267,10.113385802019337
2020-07-13,21,Faqeran Kalacha,Arghandab,Faqeran Kalacha,Male,53,Female,93,Gun,None,Rainy,8.943970237284795,Working,Low,Tertiary,kill,31.62185,65.57887,Evening,Monday,July,Spring,Senior,Teen,Wet,25.21858871824837,90.44126443448174
2022-10-08,20,Bagh Kalay Amir Mohammad Landay Shadi Khan,Arghistan,Bagh Kalay Amir Mohammad Landay Shadi Khan,Female,42,Female,43,Knife,Severe,Snowy,-2.1530375572220786,Walking,High,Tertiary,kill,31.40311,66.08506,Night,Saturday,October,Fall,Senior,Child,Wet,20.356774573924564,86.98700521865958
2020-01-17,16,Sayyid Kalacha,Panjwayi,Sayyid Kalacha,Male,81,Female,44,Gun,Severe,Cloudy,30.517999109562034,Shopping,Low,Secondary,Theft,31.55192,65.56592,Morning,Friday,January,Spring,Adult,Senior,Wet,45.71787177038299,50.510039496567984
2022-07-17,2,Rab Kalay Akhund,Maruf,Rab Kalay Akhund,Male,22,Female,82,Other,Severe,Clear,17.948256696380696,Shopping,Medium,Secondary,kill,31.50819,67.47925,Evening,Sunday,July,Winter,Adult,Senior,Dry,18.197299288891287,1.8642702041629322
2023-03-06,5,Haji Mohammad Shah Kalay,Maywand,Haji Mohammad Shah Kalay,Female,86,Male,80,None,Severe,Snowy,21.378458908610106,Shopping,High,None,Theft,31.51812,65.11724,Evening,Monday,March,Winter,Senior,Adult,Wet,87.9499214878066,8.637640515835521
2022-07-30,24,Baghak,Kharkrez,Baghak,Male,99,Female,74,Other,None,Cloudy,7.476915187264826,Working,Low,Primary,Theft,32.0012,65.62588,Night,Saturday,July,Winter,Child,Adult,Dry,62.052004333225305,99.38718263412007
2022-12-12,13,Mansor Abad,Shah Wali Kot,Mansor Abad,Female,98,Male,5,None,Fatal,Snowy,20.846235354061,Working,High,Secondary,Theft,31.77833,65.80112,Afternoon,Monday,December,Winter,Adult,Teen,Wet,24.728108970624728,73.97049109829481
2020-12-03,6,Rigu Sufla,Panjwayi,Rigu Sufla,Female,39,Female,6,Other,Minor,Cloudy,38.5100884529033,Walking,High,Secondary,kill,31.4422,65.51712,Afternoon,Thursday,December,Fall,Teen,Child,Dry,97.37223347981353,83.51983270951439
2022-04-17,5,Mansor Abad,Shah Wali Kot,Mansor Abad,Female,12,Female,93,Other,None,Clear,35.498747382408325,Working,Medium,Primary,Theft,31.77833,65.80112,Evening,Sunday,April,Spring,Child,Teen,Wet,49.501379721900484,65.00754602618983
2023-07-08,21,Malmona Ya Mehran,Ghorak,Malmona Ya Mehran,Male,10,Male,14,Other,None,Clear,8.332301581074685,Working,Low,None,kill,32.01042,64.98311,Morning,Saturday,July,Winter,Senior,Adult,Dry,19.305907216226725,50.00124003847161
2022-04-16,18,Dahi Khushke,Arghandab,Dahi Khushke,Female,5,Female,22,Gun,Fatal,Snowy,29.71953609051249,Driving,Low,Secondary,kill,31.6685,65.67324,Night,Saturday,April,Summer,Adult,Senior,Dry,93.21483790174597,21.537632910992976
2021-05-02,2,Arghandab River,Center,Arghandab River,Male,78,Female,6,Gun,Severe,Rainy,-3.0671609290386,Driving,Medium,Primary,kill,32.1091,66.9086,Morning,Sunday,May,Winter,Senior,Adult,Dry,83.18188676333178,77.77184902533345
2022-04-23,17,Changal,Arghandab,Changal,Male,36,Female,25,Knife,None,Snowy,22.005978544952143,Walking,High,Secondary,Theft,31.68392,65.67784,Afternoon,Saturday,April,Summer,Adult,Teen,Wet,47.29541339974791,74.63547733030926
2021-05-11,21,Kandahar Women's Garden,Center,Kandahar Women's Garden,Male,8,Female,23,Gun,Fatal,Snowy,16.405362419542676,Driving,Low,Primary,Theft,31.61,65.688,Evening,Tuesday,May,Summer,Teen,Senior,Wet,63.59313136084695,3.166931526215633
2021-08-13,5,Zangi,Daman,Zangi,Male,92,Male,40,Knife,Severe,Cloudy,28.68929801933654,Shopping,Medium,Primary,kill,31.71516,66.22648,Afternoon,Friday,August,Fall,Adult,Senior,Dry,0.3192355732031471,13.170583911532896
2023-02-22,11,Mohammad Azam Kalay,Spin Boldak,Mohammad Azam Kalay,Male,65,Male,56,None,None,Rainy,28.251015328655882,Working,Medium,None,Theft,31.03222,66.40838,Evening,Wednesday,February,Winter,Senior,Child,Dry,58.18755752268061,30.921441483392865
2021-10-15,13,Gadiyan,Maywand,Gadiyan,Male,81,Female,88,Other,Severe,Cloudy,6.7529817405810135,Working,Medium,Tertiary,Theft,31.60688,64.79954,Morning,Friday,October,Spring,Senior,Adult,Wet,23.734692038036364,84.8080847626322
2022-01-03,2,Arhat Kalay,Shah Wali Kot,Arhat Kalay,Male,94,Female,98,Other,Fatal,Snowy,-9.651434169833369,Shopping,High,Secondary,Theft,31.68236,66.01269,Afternoon,Monday,January,Winter,Teen,Child,Dry,47.03888836590572,15.49134716668954
2021-11-20,5,Tootak Shamaly,Ghorak,Tootak Shamaly,Female,43,Male,84,Other,Fatal,Cloudy,-5.761154648300673,Walking,High,Primary,kill,31.99964,64.93322,Evening,Saturday,November,Fall,Teen,Child,Dry,70.06771003723831,7.14253554330554
2021-01-06,6,Haji Lal Bik,Daman,Haji Lal Bik,Male,70,Female,100,Knife,Minor,Snowy,18.179468977972714,Working,Low,Tertiary,Theft,31.72059,65.99262,Night,Wednesday,January,Winter,Child,Senior,Dry,20.565874088802683,86.71615628960349
2022-05-11,18,Sayyid Wali Kalay,Maruf,Sayyid Wali Kalay,Female,63,Male,49,Gun,None,Rainy,-4.619221878907672,Walking,Medium,None,Theft,31.70387,67.3064,Night,Wednesday,May,Summer,Adult,Senior,Dry,77.04559270202122,63.58700809422855
2023-04-18,12,Sayyid Wali Kalay,Maruf,Sayyid Wali Kalay,Female,66,Male,92,None,None,Clear,0.12769918318632278,Shopping,Medium,Tertiary,Theft,31.70387,67.3064,Morning,Tuesday,April,Summer,Senior,Child,Dry,31.720897222423584,56.63038344622105
2020-02-14,15,Haji Shair Jan Kalay,Spin Boldak,Haji Shair Jan Kalay,Female,76,Male,65,Knife,Fatal,Rainy,29.035917188411723,Driving,Medium,Tertiary,kill,30.86229,66.28638,Evening,Friday,February,Summer,Senior,Adult,Dry,40.942616540709054,60.70301154654468
2021-01-10,22,Lowar Sohbat,Zhar,Lowar Sohbat,Female,32,Male,37,Other,Fatal,Cloudy,9.98678783645384,Driving,Medium,Primary,Theft,31.52179,65.24574,Evening,Sunday,January,Winter,Child,Child,Dry,89.96776158227405,63.245290700738956
2020-03-18,22,Malmona Ya Mehran,Ghorak,Malmona Ya Mehran,Female,53,Female,73,Other,Fatal,Snowy,37.30305806307923,Walking,Low,Tertiary,Theft,32.01042,64.98311,Evening,Wednesday,March,Spring,Adult,Adult,Dry,29.955233069214326,37.07442262595689
2022-03-07,12,Noorzay Karaiz,Arghandab,Noorzay Karaiz,Male,43,Female,95,Knife,Fatal,Snowy,5.129406445952842,Shopping,Medium,Tertiary,Theft,31.75123,65.79419,Morning,Monday,March,Fall,Adult,Senior,Wet,26.585868023842142,5.490813975229969
2023-05-25,16,Khawaza Band Bala Kalay,Spin Boldak,Khawaza Band Bala Kalay,Male,45,Male,49,Knife,None,Cloudy,32.762023482400444,Driving,Medium,Tertiary,kill,31.18492,66.31868,Afternoon,Thursday,May,Summer,Child,Senior,Dry,34.46219028089359,66.07033654057352
2020-11-01,11,Patkay Sufla,Arghistan,Patkay Sufla,Female,83,Male,38,Gun,None,Snowy,8.94804465474747,Driving,Medium,Secondary,Theft,31.36703,66.08718,Afternoon,Sunday,November,Spring,Senior,Adult,Wet,71.6100677153415,91.47634602321642
2020-05-16,14,Khwazhkay Kalay,Daman,Khwazhkay Kalay,Female,36,Male,52,Knife,Fatal,Clear,33.305194181569746,Walking,Low,None,Theft,31.63066,66.1333,Evening,Saturday,May,Spring,Senior,Child,Dry,39.674808899225155,67.40713310607134
2022-02-18,4,Lolara,Panjwayi,Lolara,Male,48,Male,23,Other,Fatal,Cloudy,19.699361668388324,Working,Low,None,Theft,31.49787,65.39119,Morning,Friday,February,Fall,Adult,Senior,Wet,71.07018765680729,57.312753486968774
2020-08-17,23,Loy Menara Sufla,Arghandab,Loy Menara Sufla,Male,12,Female,36,Gun,Minor,Snowy,25.020762508818073,Shopping,Medium,Tertiary,kill,31.65905,65.60136,Evening,Monday,August,Winter,Adult,Teen,Dry,36.46875609501061,1.4151736851873653
2023-09-07,3,Haji Qayoum Kalacha,Shah Wali Kot,Haji Qayoum Kalacha,Female,5,Female,22,Other,Fatal,Snowy,23.88372888211444,Shopping,High,Tertiary,Theft,31.77513,65.81851,Night,Thursday,September,Spring,Teen,Child,Dry,78.27585188878527,99.75978973903047
2020-05-17,23,Mandisar Square,Center,Mandisar Square,Female,30,Female,49,None,None,Snowy,20.500558372060166,Driving,Low,Secondary,kill,31.62,65.699,Morning,Sunday,May,Summer,Teen,Teen,Dry,95.46964992936921,38.076531343934015
2020-02-17,6,Rab Kalay Akhund,Maruf,Rab Kalay Akhund,Female,50,Female,60,Gun,Minor,Cloudy,36.41813107940569,Working,Medium,Primary,Theft,31.50819,67.47925,Afternoon,Monday,February,Fall,Adult,Adult,Wet,88.00429004157301,98.64557077561174
2022-04-01,6,Akhund Zada Sahib,Shah Wali Kot,Akhund Zada Sahib,Male,46,Female,76,None,Severe,Cloudy,2.1178121691402634,Working,High,Tertiary,kill,31.7031,66.167,Evening,Friday,April,Spring,Adult,Teen,Dry,72.22519232364095,95.5541952492975
2022-08-21,9,Haji Haidar Khan,Zhar,Haji Haidar Khan,Female,44,Male,81,Gun,Severe,Snowy,-0.031391068317356385,Shopping,Medium,Primary,kill,31.52194,65.40194,Morning,Sunday,August,Fall,Adult,Senior,Wet,86.2943832587889,40.82503891374881
2022-01-06,9,Khogyani,Zhar,Khogyani,Female,70,Female,97,None,None,Cloudy,-6.739117076145442,Walking,Low,Tertiary,Theft,31.56083,65.42656,Night,Thursday,January,Fall,Teen,Adult,Dry,65.02283218324449,94.0772667127906
2023-07-24,6,Khatni Zay,Maruf,Khatni Zay,Female,16,Male,22,Gun,Fatal,Cloudy,22.581111429879876,Shopping,Medium,Primary,Theft,31.69846,67.22481,Evening,Monday,July,Summer,Child,Senior,Wet,54.90859202537865,94.4304527170169
2022-10-12,2,Lakari,Spin Boldak,Lakari,Male,85,Male,63,None,None,Clear,30.529866428120847,Working,Low,None,kill,31.17444,66.59934,Evening,Wednesday,October,Spring,Adult,Child,Dry,81.33155365059305,3.0323288011390392
2021-05-05,23,Sher Ali Khan,Daman,Sher Ali Khan,Male,74,Female,40,Other,Fatal,Rainy,25.53364546292719,Shopping,Medium,None,kill,31.73152,66.26586,Night,Wednesday,May,Summer,Adult,Child,Dry,25.025189322875008,34.01736993025084
2022-04-19,17,Khair Mohammad Kalay Loara Akhtar Zaye,Spin Boldak,Khair Mohammad Kalay Loara Akhtar Zaye,Female,16,Male,41,Gun,None,Clear,13.851361335612175,Walking,Medium,None,Theft,31.26928,66.40117,Evening,Tuesday,April,Spring,Teen,Teen,Wet,14.255955972522527,50.68053183623458
2022-01-07,11,Sayid Abad,Daman,Sayid Abad,Female,7,Female,67,None,None,Cloudy,4.548928360824643,Shopping,Low,Primary,kill,31.68287,66.16897,Evening,Friday,January,Spring,Senior,Senior,Wet,70.90477173328844,13.66981277928091
2022-05-18,1,Jow Kari,Maywand,Jow Kari,Male,70,Male,11,None,Fatal,Cloudy,21.41768684634496,Shopping,Medium,Primary,Theft,31.51765,65.15115,Night,Wednesday,May,Spring,Teen,Senior,Wet,70.9267821158211,60.88739220061503
2023-03-31,14,Hassan Abad,Maywand,Hassan Abad,Male,91,Female,23,None,Severe,Snowy,0.924414392417054,Walking,Low,None,Theft,31.599,65.05895,Afternoon,Friday,March,Summer,Adult,Senior,Wet,64.11022759268377,52.59843010254222
2021-06-22,1,Nayib Kheil,Panjwayi,Nayib Kheil,Female,80,Male,22,Knife,None,Clear,39.866480759165164,Walking,Low,None,kill,31.46001,65.30387,Afternoon,Tuesday,June,Fall,Adult,Teen,Dry,7.614032562482775,25.773530393433596
2022-11-17,5,Abdul Qadir Isahq Ghat Kalay,Maruf,Abdul Qadir Isahq Ghat Kalay,Male,54,Female,47,Gun,Fatal,Cloudy,-8.567980636881309,Walking,High,Secondary,kill,31.51428,67.46256,Evening,Thursday,November,Fall,Adult,Adult,Dry,16.766911677312592,81.04284159574465
2022-07-02,14,Tiri Square,Center,Tiri Square,Female,50,Male,6,Gun,None,Cloudy,3.2723091578331065,Walking,Low,Secondary,kill,31.616,65.706,Night,Saturday,July,Summer,Teen,Adult,Wet,48.23383212516221,86.57325725750184
2020-08-02,2,Khal Zai,Spin Boldak,Khal Zai,Male,29,Female,76,Gun,Minor,Snowy,22.306708092526875,Walking,High,None,Theft,31.25997,66.51419,Night,Sunday,August,Summer,Teen,Child,Wet,23.319508713207227,13.897786650078636
2021-01-11,10,Loy Menara Sufla,Arghandab,Loy Menara Sufla,Male,84,Female,18,Other,Minor,Cloudy,-1.2975246404679481,Working,Medium,Primary,kill,31.65905,65.60136,Afternoon,Monday,January,Summer,Child,Adult,Wet,0.006422728282595713,43.30345514841084
2020-06-23,21,Kashta Sohbat,Zhar,Kashta Sohbat,Female,20,Male,14,Knife,Fatal,Cloudy,39.362143968274275,Working,Low,Secondary,kill,31.50718,65.24786,Afternoon,Tuesday,June,Fall,Senior,Senior,Wet,75.18647477288252,2.4669135480853255
2021-07-05,14,Ghabarga,Arghistan,Ghabarga,Male,12,Female,1,Other,Severe,Cloudy,13.726871215840877,Working,Low,Tertiary,Theft,31.35377,66.19105,Afternoon,Monday,July,Spring,Child,Senior,Dry,2.237813205526662,60.513520197794215
2020-02-27,24,Baba Baba Shrine,Center,Baba Baba Shrine,Female,9,Female,98,Gun,None,Cloudy,22.760228026658126,Driving,Low,Primary,kill,31.614,65.706,Evening,Thursday,February,Fall,Adult,Adult,Dry,31.52145629268801,47.337874065882744
2021-08-06,11,Rab Kalay Akhund,Maruf,Rab Kalay Akhund,Female,99,Male,44,Other,Fatal,Cloudy,21.64728477922572,Shopping,Low,None,kill,31.50819,67.47925,Evening,Friday,August,Fall,Child,Teen,Wet,19.075518211853115,25.734183490549135
2023-06-29,18,Paitow,Arghandab,Paitow,Female,67,Male,48,Knife,Severe,Cloudy,30.52940900445627,Working,High,Tertiary,kill,31.63077,65.54172,Afternoon,Thursday,June,Summer,Child,Child,Dry,7.764923014164404,64.860747735764
